ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
11/3/2020	1	0	0	18	CLARE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		0	W		
11/3/2020	1	0	0	18	CLARE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	18	CLARE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	18	CLARE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			0	W		
11/3/2020	1	0	0	18	CLARE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	19	CLINTON	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		21968			
11/3/2020	1	0	0	19	CLINTON	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		25098			
11/3/2020	1	0	0	19	CLINTON	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			659			
11/3/2020	1	0	0	19	CLINTON	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			63			
11/3/2020	1	0	0	19	CLINTON	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			94			
11/3/2020	1	0	0	19	CLINTON	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			28			
11/3/2020	1	0	0	19	CLINTON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		13	W		
11/3/2020	1	0	0	19	CLINTON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			1	W		
11/3/2020	1	0	0	19	CLINTON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	19	CLINTON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			2	W		
11/3/2020	1	0	0	19	CLINTON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			1	W		
11/3/2020	1	0	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		2672			
11/3/2020	1	0	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		5087			
11/3/2020	1	0	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			69			
11/3/2020	1	0	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			4			
11/3/2020	1	0	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			24			
11/3/2020	1	0	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			5			
11/3/2020	1	0	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		0	W		
11/3/2020	1	0	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			0	W		
11/3/2020	1	0	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	21	DELTA	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		7606			
11/3/2020	1	0	0	21	DELTA	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		13207			
11/3/2020	1	0	0	21	DELTA	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			249			
11/3/2020	1	0	0	21	DELTA	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			33			
11/3/2020	1	0	0	21	DELTA	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			42			
11/3/2020	1	0	0	21	DELTA	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			14			
11/3/2020	1	0	0	21	DELTA	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		0	W		
11/3/2020	1	0	0	21	DELTA	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	21	DELTA	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	21	DELTA	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			0	W		
11/3/2020	1	0	0	21	DELTA	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		4744			
11/3/2020	1	0	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		9617			
11/3/2020	1	0	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			187			
11/3/2020	1	0	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			15			
11/3/2020	1	0	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			15			
11/3/2020	1	0	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			11			
11/3/2020	1	0	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		0	W		
11/3/2020	1	0	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			0	W		
11/3/2020	1	0	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	23	EATON	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		31299			
11/3/2020	1	0	0	23	EATON	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		31798			
11/3/2020	1	0	0	23	EATON	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			895			
11/3/2020	1	0	0	23	EATON	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			114			
11/3/2020	1	0	0	23	EATON	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			166			
11/3/2020	1	0	0	23	EATON	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			32			
11/3/2020	1	0	0	23	EATON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		21	W		
11/3/2020	1	0	0	23	EATON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	23	EATON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	23	EATON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			2	W		
11/3/2020	1	0	0	23	EATON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	24	EMMET	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		9662			
11/3/2020	1	0	0	24	EMMET	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		12135			
11/3/2020	1	0	0	24	EMMET	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			284			
11/3/2020	1	0	0	24	EMMET	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			26			
11/3/2020	1	0	0	24	EMMET	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			59			
11/3/2020	1	0	0	24	EMMET	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			10			
11/3/2020	1	0	0	24	EMMET	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		1	W		
11/3/2020	1	0	0	24	EMMET	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	24	EMMET	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	24	EMMET	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			0	W		
11/3/2020	1	0	0	24	EMMET	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	25	GENESEE	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		119390			
11/3/2020	1	0	0	25	GENESEE	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		98714			
11/3/2020	1	0	0	25	GENESEE	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			2234			
11/3/2020	1	0	0	25	GENESEE	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			323			
11/3/2020	1	0	0	25	GENESEE	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			549			
11/3/2020	1	0	0	25	GENESEE	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			106			
11/3/2020	1	0	0	25	GENESEE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		39	W		
11/3/2020	1	0	0	25	GENESEE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			4	W		
11/3/2020	1	0	0	25	GENESEE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	25	GENESEE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			1	W		
11/3/2020	1	0	0	25	GENESEE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	26	GLADWIN	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		4524			
11/3/2020	1	0	0	26	GLADWIN	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		9893			
11/3/2020	1	0	0	26	GLADWIN	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			142			
11/3/2020	1	0	0	26	GLADWIN	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			18			
11/3/2020	1	0	0	26	GLADWIN	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			25			
11/3/2020	1	0	0	26	GLADWIN	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			1			
11/3/2020	1	0	0	26	GLADWIN	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		0	W		
11/3/2020	1	0	0	26	GLADWIN	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	26	GLADWIN	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	26	GLADWIN	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			0	W		
11/3/2020	1	0	0	26	GLADWIN	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	27	GOGEBIC	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		3570			
11/3/2020	1	0	0	27	GOGEBIC	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		4600			
11/3/2020	1	0	0	27	GOGEBIC	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			67			
11/3/2020	1	0	0	27	GOGEBIC	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			4			
11/3/2020	1	0	0	27	GOGEBIC	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			21			
11/3/2020	1	0	0	27	GOGEBIC	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			4			
11/3/2020	1	0	0	27	GOGEBIC	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		0	W		
11/3/2020	1	0	0	27	GOGEBIC	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	27	GOGEBIC	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	27	GOGEBIC	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			0	W		
11/3/2020	1	0	0	27	GOGEBIC	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	28	GD. TRAVERSE	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		28683			
11/3/2020	1	0	0	28	GD. TRAVERSE	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		30502			
11/3/2020	1	0	0	28	GD. TRAVERSE	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			796			
11/3/2020	1	0	0	28	GD. TRAVERSE	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			64			
11/3/2020	1	0	0	28	GD. TRAVERSE	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			151			
11/3/2020	1	0	0	28	GD. TRAVERSE	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			31			
11/3/2020	1	0	0	28	GD. TRAVERSE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		9	W		
11/3/2020	1	0	0	28	GD. TRAVERSE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	28	GD. TRAVERSE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	28	GD. TRAVERSE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			0	W		
11/3/2020	1	0	0	28	GD. TRAVERSE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	29	GRATIOT	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		6693			
11/3/2020	1	0	0	29	GRATIOT	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		12102			
11/3/2020	1	0	0	29	GRATIOT	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			240			
11/3/2020	1	0	0	29	GRATIOT	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			31			
11/3/2020	1	0	0	29	GRATIOT	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			49			
11/3/2020	1	0	0	29	GRATIOT	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			11			
11/3/2020	1	0	0	29	GRATIOT	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		1	W		
11/3/2020	1	0	0	29	GRATIOT	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	29	GRATIOT	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	29	GRATIOT	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			0	W		
11/3/2020	1	0	0	29	GRATIOT	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	30	HILLSDALE	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		5883			
11/3/2020	1	0	0	30	HILLSDALE	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		17037			
11/3/2020	1	0	0	30	HILLSDALE	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			261			
11/3/2020	1	0	0	30	HILLSDALE	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			38			
11/3/2020	1	0	0	30	HILLSDALE	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			56			
11/3/2020	1	0	0	30	HILLSDALE	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			13			
11/3/2020	1	0	0	30	HILLSDALE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		14	W		
11/3/2020	1	0	0	30	HILLSDALE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	30	HILLSDALE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	30	HILLSDALE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			0	W		
11/3/2020	1	0	0	30	HILLSDALE	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	31	HOUGHTON	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		7750			
11/3/2020	1	0	0	31	HOUGHTON	President of the United States 4 Year Term (1) Position	2	REP	Republican	-1403	Trump	Donald	J.		10378			
11/3/2020	1	0	0	31	HOUGHTON	President of the United States 4 Year Term (1) Position	3	LIB	Libertarian	-1385	Jorgensen	Jo			285			
11/3/2020	1	0	0	31	HOUGHTON	President of the United States 4 Year Term (1) Position	4	UST	US Taxpayers	-1391	Blankenship	Don			28			
11/3/2020	1	0	0	31	HOUGHTON	President of the United States 4 Year Term (1) Position	6	GRN	Green	-1373	Hawkins	Howie			49			
11/3/2020	1	0	0	31	HOUGHTON	President of the United States 4 Year Term (1) Position	7	NLP	Natural Law	-1398	De La Fuente	Rocky			11			
11/3/2020	1	0	0	31	HOUGHTON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1414	Carroll	Brian	T.		0	W		
11/3/2020	1	0	0	31	HOUGHTON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1416	Hoefling	Tom			0	W		
11/3/2020	1	0	0	31	HOUGHTON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1415	Hunter	Tara Renee			0	W		
11/3/2020	1	0	0	31	HOUGHTON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1413	Simmons	Jade			0	W		
11/3/2020	1	0	0	31	HOUGHTON	President of the United States 4 Year Term (1) Position	8	NPA	No  Affiliation	-1417	Wells	Kasey			0	W		
11/3/2020	1	0	0	32	HURON	President of the United States 4 Year Term (1) Position	1	DEM	Democratic	-1401	Biden	Joseph	R.		5490			
