"Precinct_Name","Split_Name","precinct_splitId","Reg_voters","Ballots","Reporting","Contest_id","Contest_title","Contest_party","Choice_id","Candidate_name","Choice_party","Candidate_Type","Absentee_votes","Early_votes","Election_Votes"
"01-05","","5","1942","1418","1","50","Councilmember, Dist 1, County of Hawaii","","117","KIMBALL, Heather L.","","C","0","35","797"
"01-05","","5","1942","1418","1","50","Councilmember, Dist 1, County of Hawaii","","118","YAGONG, Dominic","","C","0","14","461"
"01-05","","5","1942","1418","1","67","HAWAI'I: Technical, Linguistic, & Grammatical Revisions of the Charter","","161","YES","","C","0","32","874"
"01-05","","5","1942","1418","1","67","HAWAI'I: Technical, Linguistic, & Grammatical Revisions of the Charter","","162","NO","","C","0","19","269"
"01-05","","5","1942","1418","1","68","HAWAI'I: Council Meeting Locations","","163","YES","","C","0","41","904"
"01-05","","5","1942","1418","1","68","HAWAI'I: Council Meeting Locations","","164","NO","","C","0","10","289"
"01-05","","5","1942","1418","1","69","HAWAI'I: Department of Research & Development","","165","YES","","C","0","42","965"
"01-05","","5","1942","1418","1","69","HAWAI'I: Department of Research & Development","","166","NO","","C","0","9","185"
"01-05","","5","1942","1418","1","70","HAWAI'I: Authority of Police & Fire Commissions","","167","YES","","C","0","42","979"
"01-05","","5","1942","1418","1","70","HAWAI'I: Authority of Police & Fire Commissions","","168","NO","","C","0","9","232"
"01-05","","5","1942","1418","1","71","HAWAI'I: Terms of Council Members","","169","YES","","C","0","22","575"
"01-05","","5","1942","1418","1","71","HAWAI'I: Terms of Council Members","","170","NO","","C","0","30","635"
"01-05","","5","1942","1418","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","171","YES","","C","0","34","659"
"01-05","","5","1942","1418","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","172","NO","","C","0","17","520"
"01-05","","5","1942","1418","1","73","HAWAI'I: Discipline of Council Members","","173","YES","","C","0","41","1075"
"01-05","","5","1942","1418","1","73","HAWAI'I: Discipline of Council Members","","174","NO","","C","0","10","133"
"01-05","","5","1942","1418","1","74","HAWAI'I: Department of Information Technology","","175","YES","","C","0","19","535"
"01-05","","5","1942","1418","1","74","HAWAI'I: Department of Information Technology","","176","NO","","C","0","31","567"
"01-05","","5","1942","1418","1","75","HAWAI'I: Establishment of a Disaster & Emergency Fund","","177","YES","","C","0","33","650"
"01-05","","5","1942","1418","1","75","HAWAI'I: Establishment of a Disaster & Emergency Fund","","178","NO","","C","0","18","518"
"01-05","","5","1942","1418","1","76","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Maintenance Fund","","179","YES","","C","0","25","590"
"01-05","","5","1942","1418","1","76","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Maintenance Fund","","180","NO","","C","0","27","569"
"01-05","","5","1942","1418","1","77","HAWAI'I: Mandatory Charter Reviews","","181","YES","","C","0","38","881"
"01-05","","5","1942","1418","1","77","HAWAI'I: Mandatory Charter Reviews","","182","NO","","C","0","12","236"
"01-05","","5","1942","1418","1","78","HAWAI'I: Corporation Counsel","","183","YES","","C","0","36","946"
"01-05","","5","1942","1418","1","78","HAWAI'I: Corporation Counsel","","184","NO","","C","0","15","219"
"01-05","","5","1942","1418","1","79","HAWAI'I: Hawai'i Fire Department","","185","YES","","C","0","30","767"
"01-05","","5","1942","1418","1","79","HAWAI'I: Hawai'i Fire Department","","186","NO","","C","0","21","379"
"01-05","","5","1942","1418","1","80","HAWAI'I: Membership on Boards & Commissions","","187","YES","","C","0","27","643"
"01-05","","5","1942","1418","1","80","HAWAI'I: Membership on Boards & Commissions","","188","NO","","C","0","25","501"
"01-05","","5","1942","1418","1","81","HAWAI'I: Capital Budget & Capital Programs","","189","YES","","C","0","37","892"
"01-05","","5","1942","1418","1","81","HAWAI'I: Capital Budget & Capital Programs","","190","NO","","C","0","12","250"
"01-05","","5","1942","1418","1","82","HAWAI'I: Board of Ethics","","191","YES","","C","0","35","936"
"01-05","","5","1942","1418","1","82","HAWAI'I: Board of Ethics","","192","NO","","C","0","16","235"
"01-06","","6","1544","1143","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","0","1"
"01-06","","6","1544","1143","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","20","774"
"01-06","","6","1544","1143","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","0","9"
"01-06","","6","1544","1143","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","2","14"
"01-06","","6","1544","1143","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","35","273"
"01-06","","6","1544","1143","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","4"
"01-06","","6","1544","1143","1","3","U.S. Representative, Dist II","","9","(R) AKANA, Joe","","C","0","26","195"
"01-06","","6","1544","1143","1","3","U.S. Representative, Dist II","","10","(N) BURRUS, Ron","","C","0","0","15"
"01-06","","6","1544","1143","1","3","U.S. Representative, Dist II","","11","(AS) GIUFFRE, John (Raghu)","","C","0","2","7"
"01-06","","6","1544","1143","1","3","U.S. Representative, Dist II","","12","(A) HOOMANAWANUI, Jonathan","","C","0","0","19"
"01-06","","6","1544","1143","1","3","U.S. Representative, Dist II","","13","(D) KAHELE, Kaiali'i (Kai)","","C","0","21","739"
"01-06","","6","1544","1143","1","3","U.S. Representative, Dist II","","14","(L) TIPPENS, Michelle Rose","","C","0","2","25"
"01-06","","6","1544","1143","1","12","State Representative, Dist 1","","32","(D) NAKASHIMA, Mark M.","","C","0","19","769"
"01-06","","6","1544","1143","1","12","State Representative, Dist 1","","33","(R) SHIN, Lorraine Pualani","","C","0","29","271"
"01-06","","6","1544","1143","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","23","456"
"01-06","","6","1544","1143","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","11","331"
"01-06","","6","1544","1143","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","17","344"
"01-06","","6","1544","1143","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","11","275"
"01-06","","6","1544","1143","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","9","379"
"01-06","","6","1544","1143","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","19","328"
"01-06","","6","1544","1143","1","49","Mayor, County of Hawaii","","115","MARZO, Ikaika","","C","0","22","354"
"01-06","","6","1544","1143","1","49","Mayor, County of Hawaii","","116","ROTH, Mitch","","C","0","33","709"
"01-06","","6","1544","1143","1","50","Councilmember, Dist 1, County of Hawaii","","117","KIMBALL, Heather L.","","C","0","31","621"
"01-06","","6","1544","1143","1","50","Councilmember, Dist 1, County of Hawaii","","118","YAGONG, Dominic","","C","0","13","373"
"01-06","","6","1544","1143","1","67","HAWAI'I: Technical, Linguistic, & Grammatical Revisions of the Charter","","161","YES","","C","0","25","691"
"01-06","","6","1544","1143","1","67","HAWAI'I: Technical, Linguistic, & Grammatical Revisions of the Charter","","162","NO","","C","0","19","223"
"01-06","","6","1544","1143","1","68","HAWAI'I: Council Meeting Locations","","163","YES","","C","0","33","736"
"01-06","","6","1544","1143","1","68","HAWAI'I: Council Meeting Locations","","164","NO","","C","0","15","209"
"01-06","","6","1544","1143","1","69","HAWAI'I: Department of Research & Development","","165","YES","","C","0","34","767"
"01-06","","6","1544","1143","1","69","HAWAI'I: Department of Research & Development","","166","NO","","C","0","10","142"
"01-06","","6","1544","1143","1","70","HAWAI'I: Authority of Police & Fire Commissions","","167","YES","","C","0","31","790"
"01-06","","6","1544","1143","1","70","HAWAI'I: Authority of Police & Fire Commissions","","168","NO","","C","0","20","152"
"01-06","","6","1544","1143","1","71","HAWAI'I: Terms of Council Members","","169","YES","","C","0","16","459"
"01-06","","6","1544","1143","1","71","HAWAI'I: Terms of Council Members","","170","NO","","C","0","32","494"
"01-06","","6","1544","1143","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","171","YES","","C","0","27","532"
"01-06","","6","1544","1143","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","172","NO","","C","0","19","392"
"01-06","","6","1544","1143","1","73","HAWAI'I: Discipline of Council Members","","173","YES","","C","0","34","853"
"01-06","","6","1544","1143","1","73","HAWAI'I: Discipline of Council Members","","174","NO","","C","0","14","98"
"01-06","","6","1544","1143","1","74","HAWAI'I: Department of Information Technology","","175","YES","","C","0","17","382"
"01-06","","6","1544","1143","1","74","HAWAI'I: Department of Information Technology","","176","NO","","C","0","24","490"
"01-06","","6","1544","1143","1","75","HAWAI'I: Establishment of a Disaster & Emergency Fund","","177","YES","","C","0","26","521"
"01-06","","6","1544","1143","1","75","HAWAI'I: Establishment of a Disaster & Emergency Fund","","178","NO","","C","0","19","405"
"01-06","","6","1544","1143","1","76","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Maintenance Fund","","179","YES","","C","0","21","469"
"01-06","","6","1544","1143","1","76","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Maintenance Fund","","180","NO","","C","0","21","440"
"01-06","","6","1544","1143","1","77","HAWAI'I: Mandatory Charter Reviews","","181","YES","","C","0","27","716"
"01-06","","6","1544","1143","1","77","HAWAI'I: Mandatory Charter Reviews","","182","NO","","C","0","13","174"
"01-06","","6","1544","1143","1","78","HAWAI'I: Corporation Counsel","","183","YES","","C","0","34","745"
"01-06","","6","1544","1143","1","78","HAWAI'I: Corporation Counsel","","184","NO","","C","0","11","174"
"01-06","","6","1544","1143","1","79","HAWAI'I: Hawai'i Fire Department","","185","YES","","C","0","25","634"
"01-06","","6","1544","1143","1","79","HAWAI'I: Hawai'i Fire Department","","186","NO","","C","0","22","246"
"01-06","","6","1544","1143","1","80","HAWAI'I: Membership on Boards & Commissions","","187","YES","","C","0","18","497"
"01-06","","6","1544","1143","1","80","HAWAI'I: Membership on Boards & Commissions","","188","NO","","C","0","21","389"
"01-06","","6","1544","1143","1","81","HAWAI'I: Capital Budget & Capital Programs","","189","YES","","C","0","31","736"
"01-06","","6","1544","1143","1","81","HAWAI'I: Capital Budget & Capital Programs","","190","NO","","C","0","10","158"
"01-06","","6","1544","1143","1","82","HAWAI'I: Board of Ethics","","191","YES","","C","0","25","735"
"01-06","","6","1544","1143","1","82","HAWAI'I: Board of Ethics","","192","NO","","C","0","20","185"
"01-07","","7","1889","1212","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","0","2"
"01-07","","7","1889","1212","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","40","822"
"01-07","","7","1889","1212","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","1","13"
"01-07","","7","1889","1212","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","1","18"
"01-07","","7","1889","1212","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","44","254"
"01-07","","7","1889","1212","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","4"
"01-07","","7","1889","1212","1","3","U.S. Representative, Dist II","","9","(R) AKANA, Joe","","C","0","27","182"
"01-07","","7","1889","1212","1","3","U.S. Representative, Dist II","","10","(N) BURRUS, Ron","","C","0","3","10"
"01-07","","7","1889","1212","1","3","U.S. Representative, Dist II","","11","(AS) GIUFFRE, John (Raghu)","","C","0","0","7"
"01-07","","7","1889","1212","1","3","U.S. Representative, Dist II","","12","(A) HOOMANAWANUI, Jonathan","","C","0","6","22"
"01-07","","7","1889","1212","1","3","U.S. Representative, Dist II","","13","(D) KAHELE, Kaiali'i (Kai)","","C","0","40","776"
"01-07","","7","1889","1212","1","3","U.S. Representative, Dist II","","14","(L) TIPPENS, Michelle Rose","","C","0","3","38"
"01-07","","7","1889","1212","1","12","State Representative, Dist 1","","32","(D) NAKASHIMA, Mark M.","","C","0","38","760"
"01-07","","7","1889","1212","1","12","State Representative, Dist 1","","33","(R) SHIN, Lorraine Pualani","","C","0","40","312"
"01-07","","7","1889","1212","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","40","494"
"01-07","","7","1889","1212","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","25","373"
"01-07","","7","1889","1212","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","36","371"
"01-07","","7","1889","1212","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","20","340"
"01-07","","7","1889","1212","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","34","429"
"01-07","","7","1889","1212","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","25","354"
"01-07","","7","1889","1212","1","49","Mayor, County of Hawaii","","115","MARZO, Ikaika","","C","0","39","444"
"01-07","","7","1889","1212","1","49","Mayor, County of Hawaii","","116","ROTH, Mitch","","C","0","42","646"
"01-07","","7","1889","1212","1","50","Councilmember, Dist 1, County of Hawaii","","117","KIMBALL, Heather L.","","C","0","39","653"
"01-07","","7","1889","1212","1","50","Councilmember, Dist 1, County of Hawaii","","118","YAGONG, Dominic","","C","0","34","377"
"01-07","","7","1889","1212","1","67","HAWAI'I: Technical, Linguistic, & Grammatical Revisions of the Charter","","161","YES","","C","0","50","736"
"01-07","","7","1889","1212","1","67","HAWAI'I: Technical, Linguistic, & Grammatical Revisions of the Charter","","162","NO","","C","0","21","231"
"01-07","","7","1889","1212","1","68","HAWAI'I: Council Meeting Locations","","163","YES","","C","0","61","776"
"01-07","","7","1889","1212","1","68","HAWAI'I: Council Meeting Locations","","164","NO","","C","0","12","229"
"01-07","","7","1889","1212","1","69","HAWAI'I: Department of Research & Development","","165","YES","","C","0","64","840"
"01-07","","7","1889","1212","1","69","HAWAI'I: Department of Research & Development","","166","NO","","C","0","10","144"
"01-07","","7","1889","1212","1","70","HAWAI'I: Authority of Police & Fire Commissions","","167","YES","","C","0","57","832"
"01-07","","7","1889","1212","1","70","HAWAI'I: Authority of Police & Fire Commissions","","168","NO","","C","0","19","175"
"01-07","","7","1889","1212","1","71","HAWAI'I: Terms of Council Members","","169","YES","","C","0","40","477"
"01-07","","7","1889","1212","1","71","HAWAI'I: Terms of Council Members","","170","NO","","C","0","36","530"
"01-07","","7","1889","1212","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","171","YES","","C","0","49","609"
"01-07","","7","1889","1212","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","172","NO","","C","0","26","388"
"01-07","","7","1889","1212","1","73","HAWAI'I: Discipline of Council Members","","173","YES","","C","0","66","909"
